item_nbr,family,class,perishable,Price
2016619,CLEANING,3040.0,False,4.26
2016642,CLEANING,3046.0,False,5.55
2017202,CLEANING,3032.0,False,6.25
2017241,CLEANING,3032.0,False,2.27
2026256,CLEANING,3034.0,False,0.33
2035581,CLEANING,3040.0,False,2.17
2035587,CLEANING,3040.0,False,6.84
2042614,CLEANING,3028.0,False,6.8
2046903,CLEANING,3046.0,False,1.3
2047752,CLEANING,3034.0,False,0.85
2062912,CLEANING,3022.0,False,3.31
2084557,CLEANING,3040.0,False,5.53
2089250,CLEANING,3020.0,False,5.09
2113914,CLEANING,3040.0,False,2.94
2114812,CLEANING,3020.0,False,3.89
122095,DAIRY,2124.0,True,9.17
123347,DAIRY,2114.0,True,5.54
129635,DAIRY,2112.0,True,5.78
158842,DAIRY,2124.0,True,9.18
164088,DAIRY,2116.0,True,3.87
173113,DAIRY,2114.0,True,3.48
179615,DAIRY,2112.0,True,1.23
205486,DAIRY,2124.0,True,1.34
227728,DAIRY,2104.0,True,2.52
271478,DAIRY,2124.0,True,3.93
271479,DAIRY,2124.0,True,9.81
279157,DAIRY,2112.0,True,8.82
329397,DAIRY,2112.0,True,8.83
358134,DAIRY,2124.0,True,6.39
358272,DAIRY,2112.0,True,5.04
368213,DAIRY,2124.0,True,6.83
371218,DAIRY,2116.0,True,5.1
372369,DAIRY,2114.0,True,1.11
378685,DAIRY,2102.0,True,6.4
420720,DAIRY,2116.0,True,2.07
457727,DAIRY,2112.0,True,3.02
471985,DAIRY,2114.0,True,9.42
476707,DAIRY,2104.0,True,6.79
507641,DAIRY,2124.0,True,5.12
508947,DAIRY,2112.0,True,9.85
557408,DAIRY,2142.0,True,6.21
558730,DAIRY,2112.0,True,4.11
578097,DAIRY,2102.0,True,8.34
592801,DAIRY,2114.0,True,5.39
660503,DAIRY,2124.0,True,7.06
681606,DAIRY,2112.0,True,4.77
723184,DAIRY,2116.0,True,3.02
723210,DAIRY,2124.0,True,8.74
752987,DAIRY,2116.0,True,5.68
758861,DAIRY,2116.0,True,8.77
789904,DAIRY,2102.0,True,3.66
789905,DAIRY,2102.0,True,9.9
789906,DAIRY,2102.0,True,4.22
789907,DAIRY,2102.0,True,1.68
809183,DAIRY,2124.0,True,3.5
809184,DAIRY,2124.0,True,1.4
838215,DAIRY,2124.0,True,2.18
838216,DAIRY,2124.0,True,2.73
838217,DAIRY,2124.0,True,2.04
838400,DAIRY,2102.0,True,1.76
838406,DAIRY,2124.0,True,8.17
838407,DAIRY,2124.0,True,7.02
838408,DAIRY,2124.0,True,7.5
838409,DAIRY,2124.0,True,5.67
838412,DAIRY,2128.0,True,4.9
838413,DAIRY,2128.0,True,6.77
838415,DAIRY,2128.0,True,3.02
839544,DAIRY,2142.0,True,3.3
839545,DAIRY,2142.0,True,6.9
841667,DAIRY,2128.0,True,7.49
849080,DAIRY,2116.0,True,4.71
849095,DAIRY,2116.0,True,8.99
849098,DAIRY,2116.0,True,2.83
849135,DAIRY,2124.0,True,3.64
849136,DAIRY,2124.0,True,1.13
849139,DAIRY,2124.0,True,4.09
849142,DAIRY,2130.0,True,5.0
849312,DAIRY,2130.0,True,2.13
859966,DAIRY,2116.0,True,8.94
860548,DAIRY,2142.0,True,4.04
860549,DAIRY,2142.0,True,9.9
862213,DAIRY,2116.0,True,9.84
870938,DAIRY,2124.0,True,8.46
882624,DAIRY,2116.0,True,7.94
898656,DAIRY,2116.0,True,6.98
900196,DAIRY,2102.0,True,1.55
915351,DAIRY,2128.0,True,4.07
915810,DAIRY,2108.0,True,5.67
939129,DAIRY,2104.0,True,4.99
939130,DAIRY,2104.0,True,7.59
939131,DAIRY,2104.0,True,1.17
939207,DAIRY,2130.0,True,3.3
939210,DAIRY,2130.0,True,2.39
953427,DAIRY,2112.0,True,3.54
953428,DAIRY,2112.0,True,8.81
954553,DAIRY,2108.0,True,5.51
957096,DAIRY,2130.0,True,2.5
957098,DAIRY,2130.0,True,4.24
958015,DAIRY,2116.0,True,9.48
958016,DAIRY,2116.0,True,1.99
967021,DAIRY,2128.0,True,9.62
1014864,DAIRY,2108.0,True,7.36
1014865,DAIRY,2108.0,True,1.16
1018878,DAIRY,2130.0,True,4.85
1044592,DAIRY,2156.0,True,9.08
1052022,DAIRY,2142.0,True,6.91
1083152,DAIRY,2116.0,True,8.42
1083196,DAIRY,2116.0,True,7.29
1092061,DAIRY,2142.0,True,3.93
1114761,DAIRY,2122.0,True,3.77
1124973,DAIRY,2116.0,True,3.15
1146648,DAIRY,2116.0,True,2.36
1164290,DAIRY,2116.0,True,6.21
1171140,DAIRY,2124.0,True,3.05
1238497,DAIRY,2174.0,True,6.46
1239720,DAIRY,2152.0,True,6.77
1239736,DAIRY,2164.0,True,1.59
1239739,DAIRY,2164.0,True,6.86
1239740,DAIRY,2164.0,True,1.41
1239741,DAIRY,2164.0,True,2.5
1239746,DAIRY,2164.0,True,2.5
1239748,DAIRY,2164.0,True,3.64
1239749,DAIRY,2164.0,True,9.41
1239782,DAIRY,2174.0,True,3.84
1239783,DAIRY,2174.0,True,4.51
1239785,DAIRY,2174.0,True,4.16
1239788,DAIRY,2152.0,True,2.16
1239789,DAIRY,2162.0,True,6.62
1239790,DAIRY,2162.0,True,7.76
1239791,DAIRY,2162.0,True,8.48
1239792,DAIRY,2162.0,True,3.87
1239793,DAIRY,2162.0,True,1.65
1239794,DAIRY,2162.0,True,1.64
1239795,DAIRY,2162.0,True,8.86
1239796,DAIRY,2162.0,True,3.63
1239797,DAIRY,2162.0,True,6.47
1239798,DAIRY,2162.0,True,3.71
1239800,DAIRY,2162.0,True,10.0
1239806,DAIRY,2166.0,True,7.17
1239807,DAIRY,2166.0,True,9.23
1239808,DAIRY,2170.0,True,6.44
1239809,DAIRY,2170.0,True,1.16
1239810,DAIRY,2170.0,True,6.13
1239812,DAIRY,2170.0,True,6.43
1239813,DAIRY,2170.0,True,1.03
1239815,DAIRY,2170.0,True,6.26
1239817,DAIRY,2170.0,True,6.17
1239818,DAIRY,2170.0,True,8.52
1239819,DAIRY,2170.0,True,3.83
1239820,DAIRY,2174.0,True,1.15
1239840,DAIRY,2170.0,True,9.6
1239841,DAIRY,2170.0,True,3.75
1239842,DAIRY,2170.0,True,3.26
1239843,DAIRY,2170.0,True,8.42
1239844,DAIRY,2170.0,True,8.94
1239845,DAIRY,2170.0,True,9.2
1239846,DAIRY,2170.0,True,4.54
1239847,DAIRY,2170.0,True,1.53
1239887,DAIRY,2152.0,True,5.43
1239905,DAIRY,2172.0,True,6.74
1239906,DAIRY,2172.0,True,8.54
1239908,DAIRY,2172.0,True,3.12
1239911,DAIRY,2172.0,True,4.15
1239912,DAIRY,2172.0,True,6.52
1239913,DAIRY,2172.0,True,2.91
1239914,DAIRY,2172.0,True,5.25
1239915,DAIRY,2172.0,True,4.64
1239916,DAIRY,2172.0,True,4.3
1239918,DAIRY,2172.0,True,8.5
1239953,DAIRY,2172.0,True,6.41
1239954,DAIRY,2174.0,True,6.94
1239955,DAIRY,2174.0,True,3.87
1239956,DAIRY,2174.0,True,9.63
1257555,DAIRY,2116.0,True,3.06
1273024,DAIRY,2152.0,True,2.89
1299616,DAIRY,2174.0,True,1.94
1331407,DAIRY,2103.0,True,6.7
1332664,DAIRY,2128.0,True,2.68
1344514,DAIRY,2116.0,True,2.34
1345337,DAIRY,2152.0,True,6.18
1345352,DAIRY,2128.0,True,2.33
1361205,DAIRY,2116.0,True,8.65
1402643,DAIRY,2124.0,True,2.0
1405685,DAIRY,2152.0,True,5.98
1422835,DAIRY,2116.0,True,6.11
1422837,DAIRY,2116.0,True,1.74
1423681,DAIRY,2116.0,True,9.38
1427659,DAIRY,2116.0,True,3.72
1428779,DAIRY,2116.0,True,8.97
1446726,DAIRY,2104.0,True,6.2
1458842,DAIRY,2166.0,True,5.75
1458844,DAIRY,2166.0,True,6.27
1458847,DAIRY,2166.0,True,4.24
1458848,DAIRY,2166.0,True,8.93
1458849,DAIRY,2166.0,True,9.15
1458850,DAIRY,2166.0,True,4.14
1458851,DAIRY,2166.0,True,4.89
1460808,DAIRY,2130.0,True,6.86
1466281,DAIRY,2108.0,True,6.98
1466288,DAIRY,2162.0,True,9.67
1471460,DAIRY,2128.0,True,1.88
1471461,DAIRY,2128.0,True,2.62
1471462,DAIRY,2174.0,True,4.31
1910611,DAIRY,2174.0,True,8.02
1914782,DAIRY,2102.0,True,2.44
1919795,DAIRY,2116.0,True,2.64
1948550,DAIRY,2170.0,True,3.96
1957078,DAIRY,2108.0,True,8.72
1962824,DAIRY,2156.0,True,7.85
1963265,DAIRY,2174.0,True,5.12
1963277,DAIRY,2174.0,True,9.56
1964356,DAIRY,2174.0,True,5.82
1968167,DAIRY,2178.0,True,9.1
1968318,DAIRY,2178.0,True,5.73
1968368,DAIRY,2178.0,True,4.62
1968390,DAIRY,2178.0,True,9.2
1968452,DAIRY,2178.0,True,6.1
1971328,DAIRY,2168.0,True,1.59
1971338,DAIRY,2174.0,True,6.65
1971373,DAIRY,2168.0,True,3.43
1971394,DAIRY,2168.0,True,3.8
1971436,DAIRY,2174.0,True,5.39
1971461,DAIRY,2168.0,True,1.88
1977887,DAIRY,2170.0,True,6.09
1977901,DAIRY,2170.0,True,7.71
1977997,DAIRY,2170.0,True,2.3
1981470,DAIRY,2142.0,True,7.03
1987653,DAIRY,2174.0,True,1.5
1988256,DAIRY,2130.0,True,9.81
2002136,DAIRY,2166.0,True,7.36
2002166,DAIRY,2166.0,True,9.88
2007088,DAIRY,2172.0,True,6.49
2007117,DAIRY,2172.0,True,7.55
2007133,DAIRY,2172.0,True,1.88
2007186,DAIRY,2172.0,True,6.96
2007250,DAIRY,2172.0,True,1.66
2009639,DAIRY,2142.0,True,5.89
2011938,DAIRY,2130.0,True,9.07
2017245,DAIRY,2108.0,True,3.82
2027777,DAIRY,2166.0,True,2.09
2027827,DAIRY,2166.0,True,9.23
2028307,DAIRY,2166.0,True,4.74
2028315,DAIRY,2162.0,True,3.86
2028335,DAIRY,2166.0,True,5.58
2028435,DAIRY,2166.0,True,4.54
2028754,DAIRY,2166.0,True,6.14
2033699,DAIRY,2116.0,True,5.65
2033805,DAIRY,2174.0,True,8.91
2034104,DAIRY,2174.0,True,1.9
2053590,DAIRY,2172.0,True,4.96
2053610,DAIRY,2172.0,True,2.44
2053614,DAIRY,2174.0,True,3.37
2086882,DAIRY,2166.0,True,5.16
2087374,DAIRY,2162.0,True,6.76
2087543,DAIRY,2162.0,True,1.93
2087567,DAIRY,2162.0,True,4.55
2112404,DAIRY,2108.0,True,2.8
108696,DELI,2636.0,True,7.92
108698,DELI,2644.0,True,7.57
108701,DELI,2644.0,True,9.95
208426,DELI,2632.0,True,5.48
220613,DELI,2632.0,True,2.38
318932,DELI,2644.0,True,4.67
318935,DELI,2652.0,True,7.83
319093,DELI,2630.0,True,7.94
319094,DELI,2632.0,True,1.99
319095,DELI,2640.0,True,2.28
357996,DELI,2632.0,True,1.98
368419,DELI,2644.0,True,2.27
407533,DELI,2632.0,True,9.75
407542,DELI,2644.0,True,5.15
407552,DELI,2652.0,True,7.92
418024,DELI,2630.0,True,4.06
418025,DELI,2644.0,True,4.99
418026,DELI,2644.0,True,4.49
419729,DELI,2652.0,True,7.18
457471,DELI,2644.0,True,6.04
468057,DELI,2632.0,True,9.8
468058,DELI,2644.0,True,2.11
507354,DELI,2690.0,True,2.82
517903,DELI,2632.0,True,5.78
517904,DELI,2636.0,True,5.04
517905,DELI,2636.0,True,4.99
517906,DELI,2644.0,True,6.45
517909,DELI,2690.0,True,7.71
519560,DELI,2662.0,True,4.44
519718,DELI,2636.0,True,4.33
557285,DELI,2630.0,True,7.92
557286,DELI,2632.0,True,5.58
557289,DELI,2632.0,True,8.37
557305,DELI,2652.0,True,7.92
567778,DELI,2630.0,True,2.37
567779,DELI,2632.0,True,6.33
567781,DELI,2636.0,True,4.98
619965,DELI,2636.0,True,4.96
671051,DELI,2630.0,True,3.49
671055,DELI,2632.0,True,8.81
671062,DELI,2636.0,True,9.03
671066,DELI,2636.0,True,1.44
671067,DELI,2636.0,True,1.84
671068,DELI,2636.0,True,7.03
671076,DELI,2644.0,True,4.96
671079,DELI,2644.0,True,9.79
671083,DELI,2644.0,True,4.86
671084,DELI,2644.0,True,2.73
671684,DELI,2644.0,True,2.38
671699,DELI,2662.0,True,4.54
671706,DELI,2664.0,True,3.16
671708,DELI,2664.0,True,1.24
671908,DELI,2636.0,True,2.86
673415,DELI,2632.0,True,1.9
732006,DELI,2642.0,True,7.89
732007,DELI,2642.0,True,3.65
828630,DELI,2636.0,True,3.55
828632,DELI,2644.0,True,1.71
843462,DELI,2636.0,True,5.91
844017,DELI,2632.0,True,3.21
844019,DELI,2662.0,True,3.45
866927,DELI,2632.0,True,1.62
871118,DELI,2662.0,True,3.57
888761,DELI,2646.0,True,7.47
888763,DELI,2646.0,True,2.26
897348,DELI,2644.0,True,5.64
946671,DELI,2636.0,True,4.32
991114,DELI,2636.0,True,7.97
1072167,DELI,2644.0,True,7.29
1113847,DELI,2654.0,True,3.57
1113852,DELI,2654.0,True,5.37
1121615,DELI,2630.0,True,2.61
1121616,DELI,2644.0,True,5.82
1305845,DELI,2644.0,True,9.5
1328672,DELI,2644.0,True,2.53
1332688,DELI,2632.0,True,2.39
1332689,DELI,2636.0,True,2.79
1353189,DELI,2650.0,True,5.87
1404410,DELI,2636.0,True,6.07
1404411,DELI,2636.0,True,8.41
1422500,DELI,2630.0,True,6.75
1921769,DELI,2630.0,True,8.01
1921770,DELI,2630.0,True,5.1
1940026,DELI,2632.0,True,9.28
1946155,DELI,2650.0,True,4.98
1948161,DELI,2650.0,True,2.77
1990194,DELI,2630.0,True,5.33
1990742,DELI,2650.0,True,7.5
2036460,DELI,2644.0,True,9.29
2036465,DELI,2644.0,True,5.9
2036574,DELI,2636.0,True,1.93
108833,EGGS,2502.0,True,1.31
127547,EGGS,2502.0,True,1.98
158680,EGGS,2502.0,True,3.52
208384,EGGS,2502.0,True,2.63
208386,EGGS,2502.0,True,1.28
227111,EGGS,2502.0,True,1.7
258268,EGGS,2502.0,True,1.2
357961,EGGS,2502.0,True,3.88
357962,EGGS,2502.0,True,2.15
357963,EGGS,2502.0,True,3.64
376427,EGGS,2502.0,True,1.06
407499,EGGS,2502.0,True,1.88
407500,EGGS,2502.0,True,2.39
457424,EGGS,2502.0,True,2.98
457425,EGGS,2502.0,True,2.92
476261,EGGS,2502.0,True,3.24
507478,EGGS,2502.0,True,2.6
507479,EGGS,2502.0,True,1.84
525902,EGGS,2502.0,True,2.68
557256,EGGS,2502.0,True,2.46
557257,EGGS,2502.0,True,3.65
575875,EGGS,2502.0,True,3.83
575876,EGGS,2502.0,True,3.19
617092,EGGS,2502.0,True,3.91
617096,EGGS,2502.0,True,1.02
617103,EGGS,2502.0,True,2.93
617113,EGGS,2502.0,True,3.3
679926,EGGS,2502.0,True,2.58
902198,EGGS,2502.0,True,2.57
902200,EGGS,2502.0,True,2.55
902202,EGGS,2502.0,True,2.13
1082907,EGGS,2502.0,True,2.65
1089163,EGGS,2504.0,True,3.76
1148548,EGGS,2502.0,True,1.88
1162755,EGGS,2502.0,True,2.33
1162759,EGGS,2502.0,True,3.22
1167614,EGGS,2502.0,True,1.1
1259006,EGGS,2506.0,True,2.71
1259007,EGGS,2506.0,True,1.1
1320701,EGGS,2506.0,True,2.22
1974848,EGGS,2504.0,True,1.79
208530,FROZEN FOODS,2226.0,False,7.93
258411,FROZEN FOODS,2218.0,False,5.8
264576,FROZEN FOODS,2220.0,False,10.57
457574,FROZEN FOODS,2226.0,False,11.71
507457,FROZEN FOODS,2218.0,False,5.67
557241,FROZEN FOODS,2226.0,False,11.13
700609,FROZEN FOODS,2220.0,False,6.68
700610,FROZEN FOODS,2220.0,False,8.92
743496,FROZEN FOODS,2222.0,False,5.01
743497,FROZEN FOODS,2222.0,False,6.85
781794,FROZEN FOODS,2228.0,False,11.11
781796,FROZEN FOODS,2228.0,False,5.66
781797,FROZEN FOODS,2228.0,False,7.42
781798,FROZEN FOODS,2228.0,False,10.28
788708,FROZEN FOODS,2238.0,False,11.85
795610,FROZEN FOODS,2220.0,False,8.1
795611,FROZEN FOODS,2220.0,False,9.19
795612,FROZEN FOODS,2220.0,False,6.0
813167,FROZEN FOODS,2214.0,False,11.4
850388,FROZEN FOODS,2226.0,False,11.67
850389,FROZEN FOODS,2226.0,False,9.99
852934,FROZEN FOODS,2228.0,False,9.81
852937,FROZEN FOODS,2228.0,False,9.79
852938,FROZEN FOODS,2228.0,False,9.17
888630,FROZEN FOODS,2228.0,False,5.48
909361,FROZEN FOODS,2222.0,False,9.85
946277,FROZEN FOODS,2228.0,False,9.64
979553,FROZEN FOODS,2228.0,False,11.17
979554,FROZEN FOODS,2228.0,False,7.08
1037838,FROZEN FOODS,2210.0,False,5.53
1040170,FROZEN FOODS,2222.0,False,10.7
1109235,FROZEN FOODS,2242.0,False,8.53
1127862,FROZEN FOODS,2210.0,False,4.88
1146496,FROZEN FOODS,2246.0,False,4.06
1146497,FROZEN FOODS,2246.0,False,10.92
1152346,FROZEN FOODS,2210.0,False,11.24
1152348,FROZEN FOODS,2210.0,False,12.8
1152350,FROZEN FOODS,2210.0,False,9.52
1152355,FROZEN FOODS,2210.0,False,7.86
1339879,FROZEN FOODS,2218.0,False,10.53
1339880,FROZEN FOODS,2218.0,False,9.77
1339882,FROZEN FOODS,2218.0,False,5.53
1339883,FROZEN FOODS,2218.0,False,9.96
1412204,FROZEN FOODS,2246.0,False,7.57
1445215,FROZEN FOODS,2246.0,False,10.28
1936647,FROZEN FOODS,2218.0,False,7.28
2010235,FROZEN FOODS,2226.0,False,8.29
2010755,FROZEN FOODS,2226.0,False,12.66
2010837,FROZEN FOODS,2226.0,False,12.89
2010972,FROZEN FOODS,2226.0,False,4.4
2011032,FROZEN FOODS,2226.0,False,12.81
2011054,FROZEN FOODS,2226.0,False,12.65
2016716,FROZEN FOODS,2208.0,False,5.08
2016737,FROZEN FOODS,2208.0,False,12.68
2016738,FROZEN FOODS,2208.0,False,7.1
96995,GROCERY I,1093.0,False,14.39
99197,GROCERY I,1067.0,False,9.24
103520,GROCERY I,1028.0,False,5.39
105574,GROCERY I,1045.0,False,4.43
105575,GROCERY I,1045.0,False,15.35
105576,GROCERY I,1045.0,False,4.93
105577,GROCERY I,1045.0,False,16.14
105693,GROCERY I,1034.0,False,12.11
105737,GROCERY I,1044.0,False,3.28
105857,GROCERY I,1092.0,False,12.86
106716,GROCERY I,1032.0,False,11.34
108079,GROCERY I,1030.0,False,8.78
108634,GROCERY I,1075.0,False,7.23
108797,GROCERY I,1004.0,False,7.85
108862,GROCERY I,1062.0,False,7.13
111223,GROCERY I,1034.0,False,6.88
111397,GROCERY I,1072.0,False,8.38
112830,GROCERY I,1044.0,False,10.64
114778,GROCERY I,1016.0,False,11.88
114790,GROCERY I,1004.0,False,3.93
115611,GROCERY I,1014.0,False,16.21
115693,GROCERY I,1040.0,False,13.01
115720,GROCERY I,1084.0,False,15.51
115850,GROCERY I,1004.0,False,14.49
115891,GROCERY I,1016.0,False,4.24
115892,GROCERY I,1016.0,False,9.97
115893,GROCERY I,1016.0,False,6.44
115894,GROCERY I,1016.0,False,8.4
116017,GROCERY I,1072.0,False,13.38
116018,GROCERY I,1072.0,False,12.99
116279,GROCERY I,1056.0,False,9.79
119141,GROCERY I,1042.0,False,8.9
122418,GROCERY I,1004.0,False,8.49
122419,GROCERY I,1004.0,False,13.13
123601,GROCERY I,1072.0,False,4.98
123602,GROCERY I,1072.0,False,8.35
123927,GROCERY I,1026.0,False,11.98
125430,GROCERY I,1016.0,False,10.04
127534,GROCERY I,1032.0,False,8.38
129296,GROCERY I,1032.0,False,7.62
129297,GROCERY I,1032.0,False,7.87
129758,GROCERY I,1032.0,False,4.57
129759,GROCERY I,1032.0,False,15.88
153267,GROCERY I,1096.0,False,8.54
155499,GROCERY I,1013.0,False,7.75
155500,GROCERY I,1014.0,False,12.95
155600,GROCERY I,1034.0,False,13.12
155601,GROCERY I,1034.0,False,7.19
155607,GROCERY I,1034.0,False,13.04
155610,GROCERY I,1034.0,False,14.81
155621,GROCERY I,1062.0,False,16.97
155625,GROCERY I,1092.0,False,5.46
157956,GROCERY I,1030.0,False,2.05
158875,GROCERY I,1026.0,False,12.94
161288,GROCERY I,1072.0,False,5.71
162066,GROCERY I,1048.0,False,9.82
164036,GROCERY I,1048.0,False,15.07
164037,GROCERY I,1048.0,False,16.82
165594,GROCERY I,1014.0,False,7.49
165693,GROCERY I,1066.0,False,9.03
165704,GROCERY I,1016.0,False,13.24
165705,GROCERY I,1016.0,False,5.83
165727,GROCERY I,1032.0,False,11.01
165988,GROCERY I,1072.0,False,15.22
168989,GROCERY I,1028.0,False,14.69
169028,GROCERY I,1040.0,False,8.22
170791,GROCERY I,1080.0,False,6.44
172184,GROCERY I,1058.0,False,13.41
172343,GROCERY I,1004.0,False,7.72
173111,GROCERY I,1058.0,False,14.75
177395,GROCERY I,1032.0,False,3.0
179274,GROCERY I,1032.0,False,5.89
179564,GROCERY I,1032.0,False,15.18
179579,GROCERY I,1032.0,False,12.48
179600,GROCERY I,1006.0,False,11.52
205381,GROCERY I,1034.0,False,10.46
205387,GROCERY I,1034.0,False,9.1
205557,GROCERY I,1062.0,False,4.56
207857,GROCERY I,1010.0,False,5.6
208514,GROCERY I,1010.0,False,11.47
208659,GROCERY I,1078.0,False,6.1
208699,GROCERY I,1034.0,False,8.51
210798,GROCERY I,1074.0,False,16.72
211203,GROCERY I,1072.0,False,7.6
211205,GROCERY I,1072.0,False,14.31
211206,GROCERY I,1072.0,False,8.15
211999,GROCERY I,1036.0,False,5.04
212550,GROCERY I,1036.0,False,14.36
212552,GROCERY I,1044.0,False,6.04
213066,GROCERY I,1074.0,False,16.67
213652,GROCERY I,1048.0,False,5.3
213653,GROCERY I,1048.0,False,2.04
213788,GROCERY I,1096.0,False,9.01
215303,GROCERY I,1026.0,False,8.92
215304,GROCERY I,1026.0,False,4.53
215327,GROCERY I,1040.0,False,16.82
215331,GROCERY I,1040.0,False,3.05
215332,GROCERY I,1040.0,False,14.79
215352,GROCERY I,1016.0,False,16.04
215356,GROCERY I,1016.0,False,3.36
215896,GROCERY I,1044.0,False,8.63
217827,GROCERY I,1045.0,False,13.62
220432,GROCERY I,1080.0,False,13.56
220435,GROCERY I,1080.0,False,6.37
222879,GROCERY I,1058.0,False,16.06
222975,GROCERY I,1072.0,False,3.5
223068,GROCERY I,1030.0,False,7.91
223136,GROCERY I,1072.0,False,3.43
223434,GROCERY I,1032.0,False,12.3
223463,GROCERY I,1026.0,False,10.06
226857,GROCERY I,1035.0,False,9.77
229368,GROCERY I,1086.0,False,16.68
246052,GROCERY I,1039.0,False,3.69
253145,GROCERY I,1096.0,False,11.89
255161,GROCERY I,1034.0,False,2.28
255198,GROCERY I,1044.0,False,6.46
255199,GROCERY I,1044.0,False,6.34
255202,GROCERY I,1045.0,False,11.73
258395,GROCERY I,1002.0,False,5.41
258396,GROCERY I,1010.0,False,13.79
260669,GROCERY I,1034.0,False,11.12
260893,GROCERY I,1072.0,False,14.0
261052,GROCERY I,1072.0,False,8.06
261053,GROCERY I,1072.0,False,9.78
261700,GROCERY I,1048.0,False,13.13
262358,GROCERY I,1044.0,False,12.29
262991,GROCERY I,1034.0,False,15.7
263583,GROCERY I,1074.0,False,5.15
265237,GROCERY I,1060.0,False,10.23
265254,GROCERY I,1016.0,False,12.93
265257,GROCERY I,1016.0,False,13.75
265258,GROCERY I,1016.0,False,16.1
265559,GROCERY I,1072.0,False,5.47
265672,GROCERY I,1056.0,False,8.03
268662,GROCERY I,1028.0,False,2.74
268664,GROCERY I,1028.0,False,3.34
268676,GROCERY I,1062.0,False,3.56
268834,GROCERY I,1056.0,False,11.92
273859,GROCERY I,1044.0,False,6.29
276560,GROCERY I,1087.0,False,16.13
278806,GROCERY I,1032.0,False,7.09
279125,GROCERY I,1032.0,False,4.3
279137,GROCERY I,1086.0,False,13.06
279494,GROCERY I,1062.0,False,13.24
302995,GROCERY I,1084.0,False,5.49
302997,GROCERY I,1096.0,False,14.47
302998,GROCERY I,1096.0,False,3.75
305074,GROCERY I,1044.0,False,14.53
305079,GROCERY I,1044.0,False,10.06
305080,GROCERY I,1045.0,False,13.88
305081,GROCERY I,1045.0,False,7.57
305227,GROCERY I,1013.0,False,13.64
305229,GROCERY I,1014.0,False,5.2
305234,GROCERY I,1044.0,False,16.55
305237,GROCERY I,1044.0,False,6.73
305341,GROCERY I,1092.0,False,11.84
305344,GROCERY I,1092.0,False,10.46
305345,GROCERY I,1092.0,False,4.36
308726,GROCERY I,1084.0,False,4.48
310671,GROCERY I,1034.0,False,13.62
310790,GROCERY I,1034.0,False,15.92
312324,GROCERY I,1044.0,False,6.25
312596,GROCERY I,1035.0,False,2.09
313094,GROCERY I,1042.0,False,15.56
313641,GROCERY I,1074.0,False,7.5
314384,GROCERY I,1004.0,False,8.59
315220,GROCERY I,1014.0,False,3.49
315221,GROCERY I,1014.0,False,15.53
315277,GROCERY I,1040.0,False,5.94
315279,GROCERY I,1040.0,False,10.69
315320,GROCERY I,1066.0,False,4.45
315322,GROCERY I,1084.0,False,5.22
315460,GROCERY I,1016.0,False,5.71
315712,GROCERY I,1072.0,False,10.83
315713,GROCERY I,1072.0,False,10.29
315753,GROCERY I,1030.0,False,9.54
318787,GROCERY I,1040.0,False,12.0
320681,GROCERY I,1080.0,False,2.66
320682,GROCERY I,1080.0,False,8.43
323013,GROCERY I,1058.0,False,6.74
323217,GROCERY I,1030.0,False,12.53
323227,GROCERY I,1030.0,False,14.95
326951,GROCERY I,1016.0,False,2.18
329070,GROCERY I,1032.0,False,10.34
329071,GROCERY I,1032.0,False,5.5
329361,GROCERY I,1032.0,False,12.41
329362,GROCERY I,1032.0,False,8.75
329364,GROCERY I,1032.0,False,12.26
329365,GROCERY I,1032.0,False,9.44
346065,GROCERY I,1039.0,False,16.93
346066,GROCERY I,1039.0,False,9.7
346406,GROCERY I,1039.0,False,8.23
354918,GROCERY I,1034.0,False,2.96
354919,GROCERY I,1034.0,False,4.87
354922,GROCERY I,1034.0,False,9.94
354964,GROCERY I,1030.0,False,11.6
354971,GROCERY I,1044.0,False,11.41
355090,GROCERY I,1024.0,False,8.93
355091,GROCERY I,1038.0,False,8.22
358096,GROCERY I,1002.0,False,2.99
358100,GROCERY I,1010.0,False,16.08
358264,GROCERY I,1078.0,False,16.04
358515,GROCERY I,1024.0,False,11.95
358519,GROCERY I,1084.0,False,14.85
360703,GROCERY I,1072.0,False,6.39
360704,GROCERY I,1072.0,False,16.65
360705,GROCERY I,1072.0,False,15.05
361502,GROCERY I,1036.0,False,14.39
362035,GROCERY I,1044.0,False,12.21
362548,GROCERY I,1042.0,False,3.45
363868,GROCERY I,1016.0,False,14.81
363889,GROCERY I,1058.0,False,14.28
364606,GROCERY I,1014.0,False,6.5
364724,GROCERY I,1084.0,False,10.13
364829,GROCERY I,1040.0,False,7.48
364832,GROCERY I,1040.0,False,2.86
364834,GROCERY I,1040.0,False,4.74
365138,GROCERY I,1072.0,False,3.2
365139,GROCERY I,1072.0,False,10.07
365140,GROCERY I,1072.0,False,16.21
368136,GROCERY I,1040.0,False,10.63
368139,GROCERY I,1040.0,False,7.55
368140,GROCERY I,1040.0,False,9.76
368260,GROCERY I,1028.0,False,15.89
368270,GROCERY I,1076.0,False,13.54
368424,GROCERY I,1078.0,False,6.05
369432,GROCERY I,1036.0,False,11.37
370042,GROCERY I,1080.0,False,13.2
371434,GROCERY I,1058.0,False,2.13
372480,GROCERY I,1072.0,False,2.93
372924,GROCERY I,1002.0,False,10.99
372937,GROCERY I,1032.0,False,13.16
